page_id__geo	page_id_pag	page_title	page_namespace	page_len	last_edit_timestamp	geo_tag_id	gt_primary	gt_lat	gt_lon	gt_country	gt_region	gt_globe	first_edit_timestamp	edits	minor_edits	language
50350706	50350706	Clara.santamaria/sandbox/Infobox/Place	2	643	20170401205050	273573714	1	51.51770000	-0.14700000			earth	20160428063204	2		en
34774632	34774632	Statue_of_Margaret_Thatcher,_Palace_of_Westminster	0	6989	20170422163924	273574339	1	51.49968010	-0.12477640			earth	20120217132555	33	8	en
5219133	5219133	Brentside_High_School	0	4693	20170422164539	273575974	1	51.52674200	-0.33995400	GB		earth	20060520143334	230	88	en
449221	449221	Epsom_and_Ewell	0	13805	20170406150514	273585085	1	51.33290000	-0.26510000	GB	SRY	earth	20040131152049	131	66	en
473840	473840	Academy_of_St_Martin_in_the_Fields	0	5564	20161213181009	273595650	1	51.52370000	-0.09609000	GB		earth	20040217201552	96	74	en
1637959	1637959	Skylon_(Festival_of_Britain)	0	8562	20170422175009	273595727	1	51.50472222	-0.11861111	GB		earth	20050323034447	147	52	en
22952438	22952438	Camden_Road	0	1881	20170422175845	273595826	1	51.54400000	-0.13590000	GB		earth	20090525234800	8	2	en
3977545	3977545	Swanscombe_and_Greenhithe	0	2202	20170422184505	273607472	1	51.45000000	0.30900000	GB		earth	20060206101101	20	11	en
9111405	9111405	Townley_Grammar_School	0	8696	20170422200330	273635818	1	51.45020000	0.13980000	GB		earth	20070125181436	218	46	en
8337014	8337014	Wallington_County_Grammar_School	0	11864	20170422201512	273638128	1	51.36900000	-0.14900000	GB		earth	20060115143245	1059	349	en
3079941	3079941	Court_of_Protection	0	10560	20170422170836	273642135	1	51.52450000	0.11210000			earth	20051104191348	45	13	en
4624745	4624745	London_Olympians	0	3772	20170422210845	273643002	1	51.41908333	-0.06880556			earth	20060404121904	146	42	en
596876	596876	James_Allen's_Girls'_School	0	3793	20170413192230	273643175	1	51.45469000	-0.08536600	GB		earth	20040414230350	305	81	en
1521671	1521671	Chevening	0	9960	20170422220803	273645444	1	51.29900000	0.13140000	GB		earth	20050218175955	109	54	en
3322474	3322474	Sydenham_High_School	0	3162	20170422221851	273646010	1	51.42730000	-0.06290000	GB		earth	20051204210819	66	35	en
640294	640294	All_Souls_Church,_Langham_Place	0	13264	20170419121720	273646122	1	51.51800000	-0.14320000	GB		earth	20040507095034	159	58	en
2357584	2357584	Ruislip_Lido_Railway	0	11027	20170422233554	273650173	1	51.59176250	-0.43020490	GB	HIL	earth	20050801220131	126	30	en
756099	756099	Three_Rivers_District	0	9551	20170406044347	273650939	1	51.63868889	-0.46929444	GB		earth	20040626201213	105	42	en
3600047	3600047	Municipal_Borough_of_Brentford_and_Chiswick	0	4227	20170423000512	273651801	1	51.49110000	-0.26550000	GB	HNS	earth	20060102221216	33	10	en
3225026	3225026	Ossulstone	0	6367	20170423000750	273652307	1	51.51277778	-0.16222222	GB		earth	20051123132430	50	33	en
800390	800390	Hamleys	0	15530	20170301151328	273653977	1	51.51280000	-0.14020000	GB		earth	20040709172003	439	98	en
14460704	14460704	Deptford_Power_Station	0	10362	20170423013357	273656886	1	51.48240000	-0.02030000	GB		earth	20071128005456	69	40	en
5182978	5182978	Shenfield_High_School	0	11658	20170423023748	273660410	1	51.63810000	0.33020000	GB		earth	20060517193116	254	79	en
1086616	1086616	Orley_Farm_School	0	7270	20170412170211	273668893	1	51.56255000	-0.34368000	GB		earth	20041020165715	196	55	en
841739	841739	Citizens_Advice	0	61033	20170423061118	273670083	1	51.51777778	-0.09750000			earth	20040719044529	381	74	en
1141998	1141998	The_Latymer_School	0	27760	20170408192037	273670411	1	51.62500000	-0.07440000	GB		earth	20041107190901	1133	295	en
28333573	28333573	Francis_Crick_Institute	0	25229	20170423062311	273670527	1	51.53150000	-0.12890000	GB		earth	20100811170353	179	48	en
25683926	25683926	Refuge_(United_Kingdom_charity)	0	19376	20170423065745	273672790	1	51.50015240	-0.12623620			earth	20100105030133	65	23	en
52915102	52915102	Respect_(charity)	0	5208	20170423065814	273672804	1	51.52448300	-0.08447700	GB		earth	20170118213939	12	4	en
2478684	2478684	Sufra	0	11191	20170423070714	273673012	1	51.54906100	-0.26610500			earth	20050818012923	69	18	en
1227114	1227114	Savage_Club	0	19005	20170323012429	273673188	1	51.50611111	-0.12416667	GB		earth	20041130165103	179	71	en
1243638	1243638	Grey_Court_School	0	3262	20170415142459	273673670	1	51.43880000	-0.31230000	GB		earth	20041205010214	286	83	en
41233566	41233566	Embassy_of_Libya,_London	0	3522	20170423073816	273674850	1	51.50233333	-0.15400000	GB	WSM	earth	20131130191822	18	5	en
51737852	51737852	Kensington_Barracks	0	2988	20170423075031	273675109	1	51.50230000	-0.18634000	GB		earth	20160925094514	27	1	en
53758446	53758446	Royal_Marine_Barracks,_Woolwich	0	6101	20170423081550	273675985	1	51.48856000	0.05560000	GB		earth	20170412153949	61		en
51732142	51732142	St_George's_Barracks,_London	0	3245	20170423081752	273676083	1	51.50939000	-0.12839000	GB		earth	20160924234011	25		en
25225804	25225804	The_Harrodian_School	0	5305	20170423082610	273676745	1	51.48162000	-0.24632000	GB		earth	20091128001245	194	55	en
19981151	19981151	Grangewood_Independent_School	0	5183	20170423091820	273679819	1	51.53970000	0.04040000	GB		earth	20081029014615	84	62	en
3181223	3181223	Jewel_Tower	0	44491	20170422074625	273680586	1	51.49841700	-0.12647200	GB	NFK	earth	20051117053624	54	25	en
2346514	2346514	Wellington_Barracks	0	4454	20170224172128	273680636	1	51.49972222	-0.13777778	GB		earth	20050731071026	63	18	en
2349638	2349638	Cavalry_Barracks,_Hounslow	0	9219	20170403140346	273680643	1	51.46944444	-0.38916667	GB		earth	20050731203040	95	16	en
15733930	15733930	Townhouse_Studios	0	3596	20170423095143	273680934	1	51.50173300	-0.23182300			earth	20080213101444	36	35	en
2346545	2346545	Hyde_Park_Barracks,_London	0	7658	20170308044833	273680961	1	51.50194444	-0.16666667	GB		earth	20050731071831	73	31	en
37424051	37424051	Stepney_City_Farm	0	8083	20170423101242	273681550	1	51.51715500	-0.04330200	GB		earth	20121023214948	171	20	en
43790271	43790271	47_Palace_Court	0	968	20170129191529	273681575	1	51.51159900	-0.19262000	GB	WES	earth	20140910151137	5	1	en
46677101	46677101	80_Fetter_Lane	0	852	20161122080457	273681584	1	51.51738000	-0.10922000	GB		earth	20150511202744	12	1	en
43738678	43738678	Aberdeen_Place	0	2358	20161014034122	273682127	1	51.52563000	-0.17535648	GB		earth	20140904101507	7	1	en
26105512	26105512	Streatham_Hill_(ward)	0	1438	20170412144118	273682493	1	51.44100000	-0.12300000	GB	LBH	earth	20100207120114	8	5	en
48753429	48753429	The_Alexandra,_New_Barnet	0	3325	20170228145932	273682646	1	51.64758000	-0.16743000	GB	BNE	earth	20151207140048	44	6	en
14665056	14665056	St_Angela's_Ursuline_School	0	5442	20170423103718	273682789	1	51.54210000	0.02970000	GB		earth	20071211223218	101	34	en
5761046	5761046	Chelsea_Barracks	0	9355	20170315000139	273683235	1	51.48888889	-0.15305556	GB		earth	20060629173227	164	31	en
42518649	42518649	Apothecaries'_Hall,_London	0	2233	20151209205955	273683479	1	51.51292800	-0.10305497			earth	20140417224054	6	3	en
41604779	41604779	Argyll_Arms	0	1323	20161017042657	273683682	1	51.51506100	-0.14139000			earth	20140110175800	13	7	en
43025273	43025273	Atkinsons_of_London	0	6576	20170309135523	273683784	1	51.50950000	-0.14120000			earth	20140611111147	49	13	en
41716872	41716872	Barnsbury_Wood	0	2872	20161027122756	273684393	1	51.54171100	-0.11440283			earth	20140122205537	4	1	en
5314078	5314078	Montfichet's_Tower	0	13098	20160831231430	273684744	1	51.51361111	-0.10138889	GB	LND	earth	20060527174606	28	25	en
38740295	38740295	The_Bermondsey_Lion	0	2995	20160504194941	273684762	1	51.49235556	-0.06360000			earth	20130307093218	12	5	en
41634453	41634453	The_Black_Friar,_Blackfriars	0	4723	20170303133043	273685105	1	51.51212100	-0.10375100	GB	LND	earth	20140114000544	30	8	en
42983897	42983897	Bonesgate_Stream	0	1369	20161204210638	273685509	1	51.35240800	-0.30167521	GB	NWM	earth	20140606165044	3	1	en
41031694	41031694	The_Wrythe	0	3576	20170412122848	273685888	1	51.37416667	-0.16555556	GB	STN	earth	20050624154755	30	13	en
23570456	23570456	Bouverie_Street	0	1890	20161130232202	273686258	1	51.51345000	-0.10796000	GB		earth	20090711112847	12	9	en
2496438	2496438	Oatlands_Palace	0	8172	20170423112603	273686581	1	51.37507200	-0.44239200	GB	SRY	earth	20050820073815	70	20	en
7237214	7237214	Regent's_Park_Barracks	0	5785	20170112063704	273686693	1	51.53250000	-0.14470000	GB		earth	20061001110023	39	15	en
32526837	32526837	Caxton_Hall	0	6673	20170301212855	273687311	1	51.49861111	-0.13513889	GB		earth	20110725104422	54	19	en
31623767	31623767	Chesterfield_House,_Westminster	0	9662	20170218174502	273687496	1	51.50694444	-0.15000000	GB	WSM	earth	20110428205449	41	10	en
40768275	40768275	Chigwell_Row_Wood	0	2134	20160821220013	273687615	1	51.61660000	0.11176000	GB	BNE	earth	20131011173018	8	1	en
44016667	44016667	Chingford_Mount_Cemetery	0	2017	20161118144347	273687663	1	51.62225000	-0.01252778	GB	WFT	earth	20141003202016	11	3	en
43245717	43245717	Chiswell_Street	0	2176	20150427053928	273687688	1	51.52075000	-0.08994444			earth	20140708140540	19	2	en
42265469	42265469	Coal_Hole,_Strand	0	1006	20161124183036	273688077	1	51.51040000	-0.12130000	GB		earth	20140321111334	9	5	en
13121864	13121864	Beavers_Lane_Camp	0	1840	20140415220117	273688491	1	51.46750000	-0.39750000	GB		earth	20070906091658	37	6	en
43254096	43254096	Cowcross_Street	0	1915	20160907202311	273689645	1	51.51980000	-0.10550000			earth	20140709113206	15		en
42530832	42530832	Crocker's_Folly	0	5128	20161220185130	273689703	1	51.52590000	-0.17490000			earth	20140419134251	60	8	en
42392307	42392307	Cuddington_Meadows	0	2461	20161203072708	273689729	1	51.33480000	-0.21350000	GB	BNE	earth	20140403173958	4	1	en
43956828	43956828	Dell_Restaurant	0	1030	20150605174712	273689865	1	51.50499300	-0.15989800	GB	WES	earth	20140926161320	9		en
41605692	41605692	Dog_and_Duck,_Soho	0	1275	20161213225918	273690203	1	51.51397000	-0.13200000			earth	20140110194012	8	6	en
43721696	43721696	Dorset_Square	0	2174	20151030201944	273690284	1	51.52280000	-0.16100000	GB		earth	20140902124457	19	1	en
44507433	44507433	The_Duke_of_York,_Fitzrovia	0	1963	20161220201402	273690355	1	51.51869444	-0.13594444	GB	CMD	earth	20141125130522	25	4	en
52308246	52308246	The_Edgar_Wallace	0	1748	20170223073651	273690453	1	51.51270600	-0.11274900	GB		earth	20161117204024	17	2	en
29220989	29220989	The_Karsino	0	2036	20170423121414	273690460	1	51.40861111	-0.35166667	GB	RIC	earth	20101016234103	11	4	en
41630648	41630648	Falcon,_Battersea	0	1445	20160810151157	273691167	1	51.46389300	-0.16823200			earth	20140113180238	14	5	en
41723790	41723790	Gillespie_Park	0	2602	20170112003426	273692756	1	51.55900000	-0.10600000			earth	20140123165557	2	1	en
49798593	49798593	Grays_Thurrock_Chalk_Pit	0	2163	20160315222656	273693075	1	51.48600000	0.31600000	GB		earth	20160315222656	1		en
10206950	10206950	Desborough_Island	0	3705	20170423125223	273693348	1	51.38472222	-0.44444444	GB	SRY	earth	20070322214930	22	9	en
43107869	43107869	Hand_and_Shears	0	1763	20160901085050	273693387	1	51.51928000	-0.09884000	GB	LND	earth	20140621002802	10	5	en
46299134	46299134	Harebreaks_Wood	0	1773	20160222224602	273693423	1	51.68080000	-0.40890000	GB	BNE	earth	20150402184837	3	1	en
44004672	44004672	The_Harp	0	1420	20161213081943	273693443	1	51.50963800	-0.12606200	GB	WES	earth	20141002101209	7	5	en
43582236	43582236	Herne_Tavern	0	957	20161220193754	273693570	1	51.45340000	-0.06230000	GB		earth	20140817001448	4	4	en
26615017	26615017	Isleworth_Cemetery	0	1396	20150505180051	273694468	1	51.47610000	-0.32310000	GB	HNS	earth	20100319131707	11	5	en
42674726	42674726	The_Ivy_House	0	1763	20160204082835	273694501	1	51.45820000	-0.05214000	GB		earth	20140506000500	12	4	en
44004574	44004574	Lamb_and_Flag,_Covent_Garden	0	1071	20170108193559	273696092	1	51.52295900	-0.14209200	GB	WES	earth	20141002095432	10	4	en
33312654	33312654	Lawrence_Hall,_London	0	3455	20161203184231	273696272	1	51.49500000	-0.13390000	GB	WSM	earth	20111005123646	20	7	en
42986209	42986209	Old_Burlington_Street	0	6657	20161005030401	273696696	1	51.51060000	-0.14090000	GB		earth	20140606225812	49	7	en
1489538	1489538	Allders	0	17632	20170412143455	273696995	1	51.37440000	-0.10030000	GB	CRY	earth	20050210111511	250	79	en
35910236	35910236	Parliament_Square_Peace_Campaign	0	2692	20170228031902	273697590	1	51.50053889	-0.12634444			earth	20120523090307	39	2	en
11138304	11138304	Edmonton_County_School	0	4917	20170423140400	273698002	1	51.63530000	-0.06750000	GB		earth	20070509160434	156	36	en
50391461	50391461	Purfleet_Road,_Aveley	0	2111	20160805224012	273699609	1	51.49700000	0.23900000	GB		earth	20160805224012	1		en
44884580	44884580	Rising_Sun,_Fitzrovia	0	1089	20160427125943	273700870	1	51.51922222	-0.13313889	GB	WSM	earth	20141229223447	14	4	en
40775854	40775854	Roding_Valley_Meadows	0	3005	20161028205510	273700948	1	51.62840000	0.06460000	GB	BNE	earth	20131012173536	7		en
30653203	30653203	High_Beach	0	10205	20170423143836	273700956	1	51.66200000	0.03200000			earth	20110127103744	80	28	en
43956603	43956603	St_Matthew's,_Bayswater	0	1152	20161120212130	273702149	1	51.51166700	-0.19117600	GB	WES	earth	20140926154612	10	2	en
42268825	42268825	The_Salisbury,_Covent_Garden	0	4731	20161220215516	273702208	1	51.51090000	-0.12730000			earth	20140321191544	29	7	en
49952564	49952564	The_Ship_(public_house)	0	690	20170215184832	273702994	1	51.52037000	-0.14077000	GB		earth	20160326112537	11	2	en
42674911	42674911	Spanish_Galleon,_Greenwich	0	1000	20151115145519	273704033	1	51.48160000	-0.00990000	GB		earth	20140506002428	6	3	en
29733276	29733276	St_Alphage_Garden	0	1408	20160706132443	273704461	1	51.51800000	-0.09260000	GB		earth	20101124133249	8	3	en
49955582	49955582	St_Charles_Borromeo_Church,_Westminster	0	726	20170217123100	273704474	1	51.52010000	-0.14000000			earth	20160326170247	14	1	en
30871545	30871545	St_George's_Hill	0	5071	20160919003403	273704506	1	51.35200000	-0.44500000	GB		earth	20041226154124	160	35	en
34447979	34447979	St._Ebba's_Hospital	0	6009	20160811120427	273705151	1	51.34900000	-0.27400000	GB		earth	20120121205638	9	8	en
40845468	40845468	St._John's_Wood_Church_Grounds	0	3432	20161020155823	273705171	1	51.53160000	-0.16900000	GB	BNE	earth	20131020185002	2	5	en
25124147	25124147	Stocker's_Lake	0	2493	20151007120850	273705335	1	51.63000000	-0.48800000	GB		earth	20091118180341	17	5	en
3304828	3304828	Borough_Road	0	6272	20170423152327	273707223	1	51.49906000	-0.10118000	GB		earth	20051202223626	31	36	en
50870552	50870552	The_Coppice,_Kelvedon_Hatch	0	1697	20160619092626	273707273	1	51.67000000	0.27300000	GB		earth	20160619092626	1		en
51267972	51267972	Thorndon_Park	0	2242	20160807190804	273707337	1	51.60500000	0.31500000	GB		earth	20160807183856	2		en
1576031	1576031	Trinity_School_of_John_Whitgift	0	15518	20170412143328	273707375	1	51.37386000	-0.05967000	GB		earth	20050306163834	492	115	en
723025	723025	Holborn_tramway_station	0	4173	20170403112041	273707549	1	51.51658300	-0.11986100	GB		earth	20040613155024	30	22	en
11258716	11258716	Meridian_High_School_(London)	0	2325	20170423152949	273708161	1	51.33335000	-0.00150000	GB		earth	20070516173411	113	37	en
42531904	42531904	The_Tottenham	0	1957	20170106151126	273708552	1	51.51656500	-0.13080800			earth	20140419165755	9	6	en
44647444	44647444	Riverside_School,_Barking	0	2273	20170423153151	273708572	1	51.52440000	0.11050000			earth	20141209110115	12	1	en
23399733	23399733	Jo_Richardson_Community_School	0	2035	20170423153303	273708604	1	51.53335000	0.12642000	GB		earth	20090626174108	78	24	en
47176397	47176397	Trent_Park_Cemetery	0	1645	20160519225100	273708608	1	51.65287000	-0.14860000	GB	ENF	earth	20150707122502	28		en
51207051	51207051	Two_Brewers,_Covent_Garden	0	2445	20161112151140	273708787	1	51.51336000	-0.12722000	GB	WSM	earth	20160730205933	6	3	en
723024	723024	Aldwych_tramway_station	0	2557	20151016212102	273715050	1	51.51377800	-0.11794400	GB		earth	20040613155008	28	19	en
50391744	50391744	Vange_Hill	0	1579	20160821223150	273718545	1	51.63150000	0.04306000	GB	BNE	earth	20160819162607	3		en
42957203	42957203	Vigo_Street	0	5291	20170202105349	273719315	1	51.51030000	-0.13900000	GB		earth	20140603204320	96	3	en
41909769	41909769	Vue_West_End	0	1359	20161025163756	273719458	1	51.51138889	-0.12944444	GB	WSM	earth	20140211131957	10		en
1573642	1573642	London_Academy	0	3078	20170408191643	273722587	1	51.62200000	-0.28900000	GB		earth	20050305231603	144	71	en
42836303	42836303	Warwick_Castle,_Maida_Vale	0	1006	20161220095733	273722737	1	51.52211000	-0.18376933	GB	WES	earth	20140522210849	7	5	en
1605975	1605975	The_Priory_School,_Orpington	0	4741	20170416143508	273722762	1	51.37580000	0.11480000	GB		earth	20050314164148	303	53	en
51276993	51276993	West_Thurrock_Lagoon_and_Marshes	0	2302	20160808191009	273727831	1	51.46400000	0.28200000	GB		earth	20160808191009	1		en
50909762	50909762	Westminster_Reference_Library	0	1640	20161118002045	273727846	1	51.50964000	-0.12980000	GB		earth	20160623203037	26	1	en
43462693	43462693	The_Wheatsheaf,_Fitzrovia	0	3520	20161101095646	273727857	1	51.51770000	-0.13410000	GB		earth	20140803122440	33	6	en
36613198	36613198	Whippendell_Wood	0	5102	20161026135339	273727859	1	51.67000000	-0.44500000	GB		earth	20120802082530	33	9	en
28835809	28835809	RAF_Eastcote	0	12432	20170411141943	273740164	1	51.58222222	-0.40583333	GB	HIL	earth	20100915190823	51	24	en
2458246	2458246	Scala_(club)	0	4161	20170423165902	273743988	1	51.53080000	-0.12080000	GB	CMD	earth	20050815110441	106	29	en
10078289	10078289	London_Bridge_Hospital	0	4018	20170406134202	273744110	1	51.50640000	-0.08590000			earth	20070315233143	46	11	en
2736558	2736558	Oak_Hill_College	0	4374	20170423170718	273748793	1	51.64050000	-0.14610000	GB	BNE	earth	20050923071646	94	26	en
19193239	19193239	Big_Brother_10_(UK)	0	109671	20170423171906	273750656	1	51.65638889	-0.26722222			earth	20080905221911	1851	490	en
28835801	28835801	RAF_West_Ruislip	0	20523	20170403151833	273752295	1	51.56877222	-0.43772222	GB	HIL	earth	20100915190755	66	24	en
1636385	1636385	Wetherby_School	0	7596	20170416161906	273752300	1	51.51144444	-0.19508333	GB		earth	20050322194907	110	30	en
1653483	1653483	Latymer_Upper_School	0	18987	20170416150348	273759017	1	51.49200000	-0.23700000			earth	20050327004345	958	240	en
33189335	33189335	RAF_Hospital_Uxbridge	0	2850	20170403140321	273764788	1	51.54583333	-0.47138889	GB		earth	20110923213014	14	6	en
8419717	8419717	RAF_Stanmore_Park	0	3041	20170423184504	273773730	1	51.61416700	-0.31750000	GB	HRW	earth	20061213153902	31	8	en
20313349	20313349	Dagenham_Park_Church_of_England_School	0	2661	20170423191745	273782929	1	51.53462000	0.15578000	GB		earth	20081120204607	43	18	en
2581857	2581857	Elsyng_Palace	0	6850	20170423192439	273783876	1	51.67238500	-0.06344800			earth	20050831080551	20	30	en
40813413	40813413	Firestone_tyre_factory	0	6961	20170423192559	273783893	1	51.48497222	-0.32186111	GB		earth	20131016211142	37	13	en
1700370	1700370	St_James's_Church,_Piccadilly	0	14787	20170419114945	273787209	1	51.50861111	-0.13666667	GB		earth	20050406133220	152	72	en
8145007	8145007	Celebrity_Big_Brother_5	0	59984	20170318195645	273787864	1	51.65638889	-0.26722222			earth	20061127135024	2450	731	en
25039447	25039447	Big_Brother_11_(UK)	0	70108	20170318193958	273791235	1	51.65638889	-0.26722222			earth	20091111000120	1544	288	en
40954812	40954812	Embassy_of_Brazil,_London	0	2698	20170423195829	273794005	1	51.50750000	-0.13055556	GB		earth	20131102130712	22	9	en
7630525	7630525	Bell_Pottinger	0	47354	20170423200151	273794347	1	51.51796944	-0.11212778	GB		earth	20061026125925	344	73	en
5361338	5361338	Uxbridge_Road	0	7208	20170423201109	273796243	1	51.51028000	-0.28777000	GB		earth	20060531081906	49	20	en
1726940	1726940	Royal_College_of_Defence_Studies	0	7162	20170307163240	273796929	1	51.49914167	-0.15142222			earth	20050412052626	124	34	en
42870252	42870252	Warley_Barracks	0	4841	20161227004646	273798753	1	51.59916667	0.29777778	GB		earth	20140526193241	29	1	en
25215528	25215528	Eastminster	0	2478	20170423204230	273804637	1	51.50940000	-0.07230000	GB	TWH	earth	20091126231252	18	7	en
44338246	44338246	Inglis_Barracks	0	15075	20170422173820	273805080	1	51.61305000	-0.21267000	GB		earth	20141108144422	120	19	en
1768749	1768749	Association_of_Accounting_Technicians	0	8370	20170418172115	273806627	1	51.52052000	-0.09716300	GB		earth	20050420100411	128	24	en
18934361	18934361	British_Library	0	55321	20170412021829	273811746	1	51.52944444	-0.12694444	GB		earth	20020225155115	902	307	en
44352570	44352570	The_Barracks,_Kingston_upon_Thames	0	3268	20170422171548	273811938	1	51.41930000	-0.29434000	GB		earth	20141109234743	21	4	en
1791439	1791439	Fortismere_School	0	9415	20170408192639	273819933	1	51.59285000	-0.15095000	GB		earth	20050424204347	307	132	en
1776050	1776050	Old_Palace_School	0	7339	20170412143324	273819948	1	51.37280000	-0.10490000	GB		earth	20050421184805	168	30	en
1791431	1791431	Bishop_Douglass_School	0	11764	20170408191633	273822973	1	51.59400000	-0.17800000	GB	BNE	earth	20050424204123	284	74	en
1109603	1109603	Tiffin_School	0	20043	20170420145043	273823607	1	51.41150000	-0.29600000	GB		earth	20041027223437	1240	287	en
48753071	48753071	Caterham_Barracks	0	2393	20161017232937	273823977	1	51.29111111	-0.10222222	GB		earth	20151207124717	19	1	en
5731247	5731247	Eastern_Quay	0	4367	20170423221934	273824534	1	51.50530000	0.02770000	GB		earth	20060627142656	33	11	en
1842700	1842700	St_George_the_Martyr_Southwark	0	12343	20170413192222	273836197	1	51.50126300	-0.09267100	GB		earth	20050505013830	93	48	en
1841017	1841017	Surbiton_High_School	0	4399	20170413192738	273837917	1	51.40000000	-0.30460000	GB		earth	20050504185229	313	59	en
9427580	9427580	Beckton_Gas_Works	0	15171	20170403105539	273838191	1	51.51587600	0.07196500			earth	20070210200850	79	46	en
1835044	1835044	St_Stephen's_School,_Twickenham	0	3639	20170415142415	273838870	1	51.45680000	-0.37120000	GB		earth	20050503161407	56	20	en
1835052	1835052	Orleans_Park_School	0	5531	20170415142501	273838871	1	51.44950000	-0.32027000	GB		earth	20050503161715	526	121	en
1871856	1871856	Kingston_Grammar_School	0	9610	20170413192730	273841158	1	51.41030000	-0.29650000	GB	KTT	earth	20050511152604	721	161	en
1914245	1914245	Royal_Society_of_Medicine	0	12380	20170123084813	273843273	1	51.51610000	-0.14710000	GB	WSM	earth	20050520100711	180	52	en
44848313	44848313	Copenhagen_Tunnel	0	5342	20170212055621	273844888	1	51.54563800	-0.12063200			earth	20141226181720	33	11	en
29482719	29482719	St_James'_Church,_Muswell_Hill	0	6582	20170419114928	273846706	1	51.58916667	-0.14527778	GB	HRY	earth	20101105124339	46	13	en
28057275	28057275	1950_Heathrow_BEA_Vickers_Viking_crash	0	8732	20170214235705	273847283	1	51.47583333	-0.46666667	GB	HIL	earth	20100716163635	40	11	en
30611996	30611996	1947_Croydon_Dakota_accident	0	8517	20170215005821	273847565	1	51.35300000	-0.11700000	GB		earth	20110124184824	37	14	en
31109498	31109498	1924_Imperial_Airways_de_Havilland_DH.34_crash	0	22604	20170403112340	273850999	1	51.34700000	-0.10570000	GB		earth	20110307131619	37	22	en
31143701	31143701	1920_Golders_Green_Handley_Page_O/400_crash	0	4932	20160415141253	273851602	1	51.57041667	-0.20307500			earth	20110310172819	24	14	en
31968453	31968453	1934_London,_Scottish_&_Provincial_Airways_Airspeed_Courier_crash	0	5222	20170318111314	273852306	1	51.34222222	0.17500000	GB	KEN	earth	20110603073155	13	6	en
30954271	30954271	1928_Imperial_Airways_Vickers_Vulcan_crash	0	7198	20170403112341	273853140	1	51.33214900	-0.11818800			earth	20110220231910	20	9	en
36097389	36097389	1912_Brooklands_Flanders_Monoplane_crash	0	4515	20160405183810	273858210	1	51.34890000	-0.47250000			earth	20120610124018	21	5	en
2072011	2072011	Ilford_County_High_School	0	15723	20170408134928	273858508	1	51.59200000	0.07700000	GB		earth	20050619065447	617	131	en
2074559	2074559	Macmillan_Cancer_Support	0	8997	20170329162348	273859206	1	51.48794083	-0.12318444			earth	20050619190214	169	50	en
53570023	53570023	Hong_Kong_Tailors	0	5005	20170424034403	273861832	1	51.51020000	-0.13970000	GB	WSM	earth	20170322232205	20	3	en
2107474	2107474	All_Saints_Catholic_School,_Dagenham	0	6331	20170411213318	273862072	1	51.56270000	0.15129000	GB		earth	20050624150742	120	48	en
44065479	44065479	Albion_Mills,_Southwark	0	10487	20170403105607	273862522	1	51.50833333	-0.10277778			earth	20141009132208	70	6	en
2196382	2196382	Camden_School_for_Girls	0	10055	20170414202326	273865603	1	51.54600000	-0.13470000	GB		earth	20050708220652	414	77	en
2218548	2218548	Bishop_Stopford's_School	0	18715	20170408192036	273866072	1	51.65700000	-0.05500000	GB	ENF	earth	20050712114656	677	303	en
2192860	2192860	Broadway_Market	0	5592	20170403163357	273866832	1	51.53670000	-0.06180000	GB	HCK	earth	20050708104748	68	29	en
14142630	14142630	Wellington_Hospital,_London	0	5473	20170424053915	273866878	1	51.53250000	-0.17260000	GB	WSM	earth	20071108170838	39	26	en
2226495	2226495	Seven_Kings_School	0	7771	20170408135038	273867989	1	51.56850000	0.08590000	GB		earth	20050713162821	238	69	en
14450346	14450346	Green_Spring_Academy_Shoreditch	0	6972	20170424061412	273868395	1	51.52739000	-0.06959000	GB		earth	20071127142933	127	38	en
2264110	2264110	Waldegrave_School	0	12264	20170415202234	273868573	1	51.43950000	-0.35080000	GB		earth	20050719093525	163	65	en
2268344	2268344	Lady_Eleanor_Holles_School	0	8963	20170415142301	273868657	1	51.42750000	-0.36870000	GB		earth	20050719220947	246	49	en
41571685	41571685	Board_of_Invention_and_Research	0	3304	20170424065127	273869713	1	51.50741667	-0.13002778	GB		earth	20140107045329	8	6	en
2273711	2273711	St_Catherine's_School,_Twickenham	0	4587	20170415142305	273870411	1	51.44310100	-0.33069000	GB		earth	20050720164433	68	28	en
2340317	2340317	Sylvia_Young_Theatre_School	0	7969	20170417005303	273872242	1	51.51694444	-0.16250000	GB	WSM	earth	20050730112442	530	112	en
2400336	2400336	Article_19	0	15972	20170214104956	273874568	1	51.52361111	-0.10805556			earth	20050807180917	135	41	en
2400286	2400286	Liberty_(department_store)	0	11886	20170415012834	273874629	1	51.51390000	-0.14020000	GB		earth	20050807180036	216	68	en
13107819	13107819	Lambourne	0	4740	20170424085530	273874644	1	51.63800000	0.13000000			earth	20070905130057	31	29	en
45673391	45673391	Isabella_Plantation	0	4199	20170424093728	273876191	1	51.43300000	-0.27700000	GB		earth	20150314230942	4	4	en
12421333	12421333	Hereward_House_School	0	4924	20170424095059	273876763	1	51.48740000	-0.23830000	GB		earth	20070724152642	169	66	en
2477887	2477887	Woodford_County_High_School_For_Girls	0	4340	20170408134929	273877094	1	51.60700000	0.01850000	GB		earth	20050817230707	165	48	en
2562276	2562276	Francis_Holland_School	0	8224	20170411185248	273879482	1	51.49170000	-0.15390000	GB		earth	20050828184520	326	61	en
